"","Year","Season","n","mean_Prop_Diff","sd_Prop_Diff","mean_Perc_Diff","sd_Perc_Diff"
"25","2005","Spring",4,-0.000314966270913352,0.00716145966950164,-0.0314966270913352,0.716145966950164
"26","2005","Summer",2,-0.0492199545498155,0.0603939143498497,-4.92199545498155,6.03939143498497
"27","2005","Winter",3,-3.67724972445811e-05,0.00152280883241701,-0.00367724972445811,0.152280883241701
"28","2006","Spring",1,-0.0178766954928382,NA,-1.78766954928382,NA
"29","2006","Summer",1,-0.108429317113153,NA,-10.8429317113153,NA
"30","2006","Winter",3,-0.0318186534212886,0.0496236045799411,-3.18186534212886,4.96236045799411
"31","2007","Summer",1,-0.163134835479256,NA,-16.3134835479256,NA
"32","2007","Winter",3,-0.0019632210964919,0.00229205091356344,-0.19632210964919,0.229205091356344
"33","2008","Fall",1,-0.0212374269629945,NA,-2.12374269629945,NA
"34","2008","Spring",1,-0.129025512337934,NA,-12.9025512337934,NA
"35","2009","Fall",1,-0.0430550355672033,NA,-4.30550355672033,NA
"36","2009","Spring",2,-0.0663959443967825,0.0947493731133238,-6.63959443967825,9.47493731133238
"37","2009","Winter",2,-0.00675694350425582,0.00814680261604359,-0.675694350425582,0.814680261604359
"38","2010","Fall",2,-0.0113988077516169,0.00265885747712986,-1.13988077516169,0.265885747712986
"39","2010","Summer",1,-0.0720444281176394,NA,-7.20444281176394,NA
"40","2010","Winter",3,-0.0134414287968156,0.00213273476002877,-1.34414287968156,0.213273476002877
"41","2011","Spring",3,-0.00598263186904721,0.0104089044637333,-0.598263186904721,1.04089044637333
"42","2011","Summer",2,-0.065904118643499,0.0934482242282791,-6.5904118643499,9.34482242282791
"43","2012","Spring",1,-0.00506427736657571,NA,-0.506427736657571,NA
"44","2012","Summer",1,-0.136941431670282,NA,-13.6941431670282,NA
"45","2012","Winter",3,-0.00563128284209077,0.0041113701972899,-0.563128284209077,0.41113701972899
"46","2013","Summer",1,-0.192378069442248,NA,-19.2378069442248,NA
"47","2013","Winter",1,-0.00557528993860111,NA,-0.557528993860111,NA
"48","2014","Spring",1,-0.0521194128319314,NA,-5.21194128319314,NA
"49","2014","Summer",1,-0.0466827413060231,NA,-4.66827413060231,NA
"50","2015","Spring",1,-0.179452215822264,NA,-17.9452215822264,NA
"51","2016","Spring",3,-0.052523678629892,0.0821194650595166,-5.2523678629892,8.21194650595166
"52","2016","Winter",2,-0.0308999915931386,0.0344401371442386,-3.08999915931386,3.44401371442386
"53","2017","Spring",2,-0.00492569857087855,0.00337711660197083,-0.492569857087855,0.337711660197083
"54","2017","Summer",2,-0.0479423358526168,0.0590474549572412,-4.79423358526168,5.90474549572412
"55","2017","Winter",4,-0.0552026216067435,0.0264398672963426,-5.52026216067435,2.64398672963426
"56","2018","Spring",1,-0.0126769584133925,NA,-1.26769584133925,NA
"57","2018","Summer",1,-0.153602243313201,NA,-15.3602243313201,NA
"58","2018","Winter",3,-0.00686249849339154,0.00692252648614027,-0.686249849339154,0.692252648614027
"59","2019","Fall",1,-0.0566602426028795,NA,-5.66602426028795,NA
"60","2019","Spring",1,-0.00558672061798788,NA,-0.558672061798788,NA
"61","2019","Summer",2,-0.0256630611659138,0.0276097894575543,-2.56630611659138,2.76097894575543
"62","2019","Winter",3,-0.00739734815920094,0.00809951156470523,-0.739734815920094,0.809951156470524
"63","2020","Fall",1,-0.0237246716220344,NA,-2.37246716220344,NA
"64","2020","Summer",1,-0.123851983950067,NA,-12.3851983950067,NA
"65","2020","Winter",1,-0.0151639542183802,NA,-1.51639542183802,NA
"66","2021","Spring",2,-0.00414876588355472,0.00131604331322467,-0.414876588355473,0.131604331322467
