"","Year","Season","n","mean_Prop_Diff","sd_Prop_Diff","mean_Perc_Diff","sd_Perc_Diff"
"80","2017","Winter",2,-0.000600665005532591,0.0007494152839528,-0.0600665005532591,0.07494152839528
"81","2018","Fall",1,-0.000174252836509494,NA,-0.0174252836509494,NA
"82","2018","Spring",1,-0.000189368998553589,NA,-0.0189368998553589,NA
"83","2018","Summer",1,-0.00172264164486178,NA,-0.172264164486178,NA
"84","2019","Fall",1,-0.00066241589276043,NA,-0.066241589276043,NA
"85","2019","Spring",3,-0.000457976722769516,0.000797828182339482,-0.0457976722769516,0.0797828182339482
"86","2019","Summer",2,-0.000137547220260207,0.000171454664607553,-0.0137547220260207,0.0171454664607553
"87","2020","Fall",1,-0.000143703031154132,NA,-0.0143703031154132,NA
"88","2020","Spring",6,-8.74487419601225e-05,5.96646861456191e-05,-0.00874487419601225,0.00596646861456191
"89","2020","Summer",3,-0.000513499511490546,0.000910149632916494,-0.0513499511490546,0.0910149632916494
"90","2020","Winter",1,-0.00106381472855307,NA,-0.106381472855307,NA
"91","2021","Winter",1,-0.000225616521668964,NA,-0.0225616521668964,NA
