"","Year","Season","n","mean_Prop_Diff","sd_Prop_Diff","mean_Perc_Diff","sd_Perc_Diff"
"38","2009","Summer",2,-0.0059052037863259,0.00828323278038576,-0.59052037863259,0.828323278038576
"39","2009","Winter",2,-0.00140636050550352,0.00141832299456151,-0.140636050550352,0.141832299456151
"40","2010","Fall",2,-0.000954492447149675,0.00116337144023837,-0.0954492447149675,0.116337144023837
"41","2010","Spring",6,-0.000248254674640956,0.00044923065221897,-0.0248254674640956,0.044923065221897
"42","2010","Summer",3,-0.00387814655300255,0.00532474007733002,-0.387814655300255,0.532474007733002
"43","2010","Winter",2,-0.00136955832982124,0.000911644766388824,-0.136955832982124,0.0911644766388824
"44","2011","Fall",3,-0.000304277578738434,8.06302444342974e-05,-0.0304277578738434,0.00806302444342973
"45","2011","Spring",5,-0.000562282970017882,0.000721733805511048,-0.0562282970017882,0.0721733805511048
"46","2011","Summer",1,-0.0113660154741578,NA,-1.13660154741578,NA
"47","2011","Winter",3,-0.000121279093196107,0.000280829644777827,-0.0121279093196107,0.0280829644777827
"48","2012","Fall",1,-2.82005245296594e-05,NA,-0.00282005245296594,NA
"49","2012","Spring",1,-0.000342957009790798,NA,-0.0342957009790798,NA
"50","2012","Summer",1,-0.0137199851088912,NA,-1.37199851088912,NA
"51","2012","Winter",5,-0.000385441081205052,0.000337481300395932,-0.0385441081205052,0.0337481300395932
"52","2013","Fall",3,-0.000274696818744321,0.000250867539824864,-0.0274696818744321,0.0250867539824864
"53","2013","Spring",1,-0.000543180501854993,NA,-0.0543180501854993,NA
"54","2013","Summer",2,-0.00686909105586621,0.00569161857511282,-0.686909105586621,0.569161857511282
"55","2013","Winter",1,-0.000216578962649563,NA,-0.0216578962649563,NA
"56","2014","Fall",1,-0.000264120212428016,NA,-0.0264120212428016,NA
"57","2014","Spring",7,-0.000215503324290769,0.000431883712281819,-0.0215503324290769,0.0431883712281819
"58","2014","Summer",1,-0.0132893869479236,NA,-1.32893869479236,NA
"59","2014","Winter",2,-4.23406590117078e-05,2.43958230006542e-05,-0.00423406590117078,0.00243958230006542
"60","2015","Fall",3,-0.000343874942446648,0.000491208465857908,-0.0343874942446648,0.0491208465857909
"61","2015","Spring",1,-4.80761029200015e-05,NA,-0.00480761029200015,NA
"62","2015","Summer",2,-0.004583538158203,0.0062474347335813,-0.4583538158203,0.62474347335813
"63","2015","Winter",1,-4.70484913113126e-06,NA,-0.000470484913113126,NA
"64","2016","Fall",2,-3.13762566362966e-06,0.000199881992634935,-0.000313762566362966,0.0199881992634935
"65","2016","Spring",3,-0.00136020309232834,0.00209087569502299,-0.136020309232834,0.209087569502299
"66","2016","Summer",1,-0.0123467513773763,NA,-1.23467513773763,NA
"67","2017","Spring",4,-0.000331901324209744,0.000329896652561248,-0.0331901324209744,0.0329896652561248
"68","2017","Summer",1,-0.0137754761782902,NA,-1.37754761782902,NA
"69","2017","Winter",1,-0.000268897473457997,NA,-0.0268897473457997,NA
"70","2018","Spring",1,2.63689355326173e-05,NA,0.00263689355326173,NA
"71","2018","Summer",1,-0.00981026254278903,NA,-0.981026254278903,NA
"72","2019","Fall",3,-0.0024925961229993,0.00424548444405968,-0.24925961229993,0.424548444405968
"73","2019","Spring",4,-0.000619841993837435,0.000175493238240241,-0.0619841993837435,0.0175493238240241
"74","2019","Summer",1,-0.00331287087558428,NA,-0.331287087558428,NA
"75","2020","Fall",2,-5.48313212704198e-06,1.21864935508828e-05,-0.000548313212704198,0.00121864935508828
"76","2020","Spring",1,6.21957268425307e-06,NA,0.000621957268425307,NA
"77","2020","Summer",1,-0.0107763534420584,NA,-1.07763534420584,NA
"78","2021","Spring",1,0.0016669142539933,NA,0.16669142539933,NA
