"","Year","Season","n","mean_Prop_Diff","sd_Prop_Diff","mean_Perc_Diff","sd_Perc_Diff"
"59","2017","Summer",4,-0.000411623292644914,0.000488211262606429,-0.0411623292644914,0.0488211262606429
"60","2017","Winter",7,-0.000527471268163567,0.000630613725167085,-0.0527471268163567,0.0630613725167084
"61","2018","Fall",4,-0.00171218240868156,0.00108562585560058,-0.171218240868156,0.108562585560058
"62","2018","Spring",4,-0.00034382399805745,0.00037327571029114,-0.034382399805745,0.037327571029114
"63","2018","Summer",7,-0.000327884558190004,0.000454666508236375,-0.0327884558190004,0.0454666508236375
"64","2018","Winter",6,-0.000306562689002321,0.000621343120245564,-0.0306562689002321,0.0621343120245564
"65","2019","Fall",5,-0.000673520238090017,0.00139041358561447,-0.0673520238090017,0.139041358561447
"66","2019","Spring",6,-0.00023658764523084,0.000408867419970246,-0.023658764523084,0.0408867419970246
"67","2019","Summer",6,-0.00046587029553494,0.000285855730969671,-0.046587029553494,0.0285855730969671
"68","2019","Winter",5,-0.000150283571447482,0.000389789965362586,-0.0150283571447482,0.0389789965362586
"69","2020","Fall",3,-0.00133527273458833,0.00166441686518659,-0.133527273458833,0.166441686518659
"70","2020","Spring",11,-0.000339305344749244,0.000315001136904278,-0.0339305344749244,0.0315001136904278
"71","2020","Summer",10,-0.000246807187146887,0.000377163485007505,-0.0246807187146887,0.0377163485007505
"72","2020","Winter",6,-0.000333374570689045,0.000420504354929109,-0.0333374570689045,0.0420504354929109
"73","2021","Spring",5,-0.000213873338924409,0.000191327537943521,-0.0213873338924409,0.0191327537943521
"74","2021","Winter",5,-8.99658247664582e-05,0.000396640455033235,-0.00899658247664581,0.0396640455033235
