Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
8/23/18,10/2/18,41,5397.2,5385.8,-0.00211220632920767
5/1/19,5/5/19,5,5415.8,5415.8,0.0
5/8/19,5/16/19,9,5416.0,5415.4,-0.0001107828655835236
5/17/19,5/23/19,7,5415.6,5415.6,0.0
5/28/19,6/6/19,10,5416.0,5415.8,-3.6927621861118556e-05
6/7/19,6/11/19,5,5416.2,5415.8,-7.385251652443341e-05
6/24/19,7/1/19,8,5417.0,5416.8,-3.6920804873512666e-05
7/2/19,7/18/19,17,5417.0,5416.6,-7.384160974702533e-05
7/19/19,7/27/19,9,5416.8,5416.2,-0.00011076650420919432
7/28/19,10/14/19,79,5416.4,5405.0,-0.0021047190015507787
2/11/20,2/18/20,8,5414.4,5414.2,-3.693853427892622e-05
2/19/20,3/25/20,36,5414.4,5413.2,-0.00022163120567372528
3/26/20,5/18/20,54,5413.4,5409.0,-0.0008127978719473227
6/2/20,6/6/20,5,5417.0,5416.2,-0.00014768321949421855
6/10/20,6/29/20,20,5417.2,5416.2,-0.0001845972088902016
6/30/20,10/11/20,104,5416.4,5388.4,-0.00516948526696699
10/18/20,10/23/20,6,5389.2,5389.2,0.0
