Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
5/20/02,5/30/02,11,4845,4843,-0.000412797,-0.2,-2,2
6/1/02,6/16/02,16,4843,4839,-0.000825934,-0.266666667,-4,3
6/19/02,7/6/02,18,4839,4835,-0.000826617,-0.235294118,-4,1
7/7/02,7/26/02,20,4835,4830,-0.001034126,-0.263157895,-5,1
7/27/02,8/5/02,10,4830,4829,-0.000207039,-0.111111111,-1,10
8/15/02,8/24/02,10,4828,4827,-0.000207125,-0.111111111,-1,29
9/22/02,10/1/02,10,4827,4826,-0.000207168,-0.111111111,-1,182
4/1/03,4/10/03,10,4841,4840,-0.000206569,-0.111111111,-1,2
4/12/03,4/21/03,10,4840,4839,-0.000206612,-0.111111111,-1,8
4/29/03,5/12/03,14,4838,4836,-0.000413394,-0.153846154,-2,3
5/15/03,5/31/03,17,4836,4832,-0.00082713,-0.25,-4,1
6/1/03,6/9/03,9,4832,4827,-0.001034768,-0.625,-5,4
6/13/03,6/22/03,10,4828,4827,-0.000207125,-0.111111111,-1,5
6/27/03,7/12/03,16,4827,4824,-0.000621504,-0.2,-3,20
8/1/03,8/10/03,10,4824,4823,-0.000207297,-0.111111111,-1,8
8/18/03,8/27/03,10,4823,4822,-0.00020734,-0.111111111,-1,2
8/29/03,9/7/03,10,4822,4821,-0.000207383,-0.111111111,-1,31
10/8/03,10/17/03,10,4821,4820,-0.000207426,-0.111111111,-1,165
3/30/04,4/3/04,5,4842,4841,-0.000206526,-0.25,-1,2
4/5/04,4/14/04,10,4842,4841,-0.000206526,-0.111111111,-1,27
5/11/04,5/31/04,21,4841,4835,-0.001239413,-0.3,-6,11
6/11/04,6/20/04,10,4834,4833,-0.000206868,-0.111111111,-1,81
9/9/04,9/18/04,10,4837,4836,-0.00020674,-0.111111111,-1,15
10/3/04,10/12/04,10,4836,4835,-0.000206782,-0.111111111,-1,151
3/12/05,3/21/05,10,4851,4850,-0.000206143,-0.111111111,-1,30
4/20/05,4/29/05,10,4850,4849,-0.000206186,-0.111111111,-1,7
5/6/05,5/18/05,13,4849,4847,-0.000412456,-0.166666667,-2,6
5/24/05,6/2/05,10,4847,4846,-0.000206313,-0.111111111,-1,6
6/8/05,6/17/05,10,4848,4847,-0.000206271,-0.111111111,-1,5
6/22/05,7/1/05,10,4847,4846,-0.000206313,-0.111111111,-1,4
7/5/05,7/18/05,14,4845,4842,-0.000619195,-0.230769231,-3,3
7/21/05,8/2/05,13,4841,4839,-0.000413138,-0.166666667,-2,5
8/7/05,8/13/05,7,4838,4836,-0.000413394,-0.333333333,-2,3
8/16/05,8/29/05,14,4837,4835,-0.000413479,-0.153846154,-2,5
9/3/05,9/12/05,10,4835,4834,-0.000206825,-0.111111111,-1,6
9/18/05,9/27/05,10,4833,4832,-0.000206911,-0.111111111,-1,197
4/12/06,4/21/06,10,4856,4855,-0.000205931,-0.111111111,-1,3
4/24/06,5/6/06,13,4855,4853,-0.000411946,-0.166666667,-2,5
5/11/06,5/20/06,10,4852,4850,-0.000412201,-0.222222222,-2,8
5/28/06,6/9/06,13,4849,4847,-0.000412456,-0.166666667,-2,1
6/10/06,6/19/06,10,4847,4846,-0.000206313,-0.111111111,-1,6
6/25/06,7/5/06,11,4846,4844,-0.000412712,-0.2,-2,4
7/9/06,7/18/06,10,4846,4844,-0.000412712,-0.222222222,-2,40
8/27/06,9/9/06,14,4845,4843,-0.000412797,-0.153846154,-2,14
9/23/06,10/2/06,10,4843,4842,-0.000206484,-0.111111111,-1,11
10/13/06,10/22/06,10,4842,4841,-0.000206526,-0.111111111,-1,161
4/1/07,4/7/07,7,4866,4865,-0.000205508,-0.166666667,-1,2
4/9/07,4/15/07,7,4866,4865,-0.000205508,-0.166666667,-1,5
4/20/07,4/29/07,10,4866,4865,-0.000205508,-0.111111111,-1,19
5/18/07,5/22/07,5,4865,4864,-0.00020555,-0.25,-1,9
5/31/07,6/9/07,10,4866,4865,-0.000205508,-0.111111111,-1,5
6/14/07,6/18/07,5,4866,4865,-0.000205508,-0.25,-1,13
7/1/07,7/15/07,15,4867,4864,-0.000616396,-0.214285714,-3,6
7/21/07,8/4/07,15,4863,4860,-0.000616903,-0.214285714,-3,6
8/10/07,8/19/07,10,4860,4859,-0.000205761,-0.111111111,-1,5
8/24/07,9/4/07,12,4859,4857,-0.000411607,-0.181818182,-2,2
9/6/07,9/19/07,14,4857,4855,-0.000411777,-0.153846154,-2,2
9/21/07,9/30/07,10,4855,4854,-0.000205973,-0.111111111,-1,6
10/6/07,10/15/07,10,4854,4853,-0.000206016,-0.111111111,-1,184
4/16/08,4/27/08,12,4880,4878,-0.000409836,-0.181818182,-2,8
5/5/08,5/16/08,12,4877,4875,-0.000410088,-0.181818182,-2,4
5/20/08,5/30/08,11,4875,4873,-0.000410256,-0.2,-2,42
7/11/08,7/22/08,12,4875,4872,-0.000615385,-0.272727273,-3,2
7/24/08,8/20/08,28,4872,4864,-0.001642036,-0.296296296,-8,9
8/29/08,9/7/08,10,4864,4863,-0.000205592,-0.111111111,-1,6
9/13/08,9/22/08,10,4863,4862,-0.000205634,-0.111111111,-1,18
10/10/08,10/19/08,10,4861,4860,-0.000205719,-0.111111111,-1,17
11/5/08,11/14/08,10,4861,4860,-0.000205719,-0.111111111,-1,143
4/6/09,4/19/09,14,4880,4878,-0.000409836,-0.153846154,-2,2
4/21/09,5/9/09,19,4878,4873,-0.00102501,-0.277777778,-5,1
5/10/09,5/21/09,12,4873,4871,-0.000410425,-0.181818182,-2,4
5/25/09,6/3/09,10,4871,4870,-0.000205297,-0.111111111,-1,42
7/15/09,7/25/09,11,4874,4872,-0.000410341,-0.2,-2,1
7/26/09,8/4/09,10,4873,4872,-0.000205212,-0.111111111,-1,6
8/10/09,8/29/09,20,4872,4868,-0.000821018,-0.210526316,-4,10
9/8/09,9/17/09,10,4867,4866,-0.000205465,-0.111111111,-1,1
9/18/09,9/27/09,10,4866,4865,-0.000205508,-0.111111111,-1,34
10/31/09,11/6/09,7,4866,4865,-0.000205508,-0.166666667,-1,1
11/7/09,11/14/09,8,4866,4865,-0.000205508,-0.142857143,-1,140
4/3/10,4/12/10,10,4883,4882,-0.000204792,-0.111111111,-1,6
4/18/10,4/27/10,10,4882,4881,-0.000204834,-0.111111111,-1,4
5/1/10,5/10/10,10,4880,4879,-0.000204918,-0.111111111,-1,1
5/11/10,5/23/10,13,4879,4877,-0.00040992,-0.166666667,-2,8
5/31/10,6/9/10,10,4877,4876,-0.000205044,-0.111111111,-1,22
7/1/10,7/10/10,10,4877,4875,-0.000410088,-0.222222222,-2,5
7/15/10,7/26/10,12,4874,4872,-0.000410341,-0.181818182,-2,7
8/2/10,8/11/10,10,4872,4871,-0.000205255,-0.111111111,-1,6
8/17/10,9/8/10,23,4871,4866,-0.001026483,-0.227272727,-5,1
9/9/10,9/22/10,14,4866,4864,-0.000411015,-0.153846154,-2,8
9/30/10,10/9/10,10,4864,4863,-0.000205592,-0.111111111,-1,173
3/31/11,4/9/11,10,4883,4882,-0.000204792,-0.111111111,-1,4
4/13/11,4/29/11,17,4882,4878,-0.000819336,-0.25,-4,1
4/30/11,5/12/11,13,4878,4876,-0.000410004,-0.166666667,-2,8
5/20/11,5/30/11,11,4876,4874,-0.000410172,-0.2,-2,2
6/1/11,6/10/11,10,4874,4873,-0.00020517,-0.111111111,-1,22
7/2/11,7/6/11,5,4873,4872,-0.000205212,-0.25,-1,15
7/21/11,7/30/11,10,4873,4871,-0.000410425,-0.222222222,-2,1
7/31/11,9/9/11,41,4871,4859,-0.00246356,-0.3,-12,9
9/18/11,9/27/11,10,4859,4858,-0.000205804,-0.111111111,-1,13
10/10/11,10/19/11,10,4858,4857,-0.000205846,-0.111111111,-1,20
11/8/11,11/14/11,7,4859,4858,-0.000205804,-0.166666667,-1,135
3/28/12,4/6/12,10,4879,4878,-0.00020496,-0.111111111,-1,10
4/16/12,4/28/12,13,4878,4876,-0.000410004,-0.166666667,-2,4
5/2/12,5/15/12,14,4875,4873,-0.000410256,-0.153846154,-2,3
5/18/12,5/30/12,13,4873,4871,-0.000410425,-0.166666667,-2,1
5/31/12,6/11/12,12,4871,4869,-0.000410593,-0.181818182,-2,6
6/17/12,7/4/12,18,4868,4864,-0.000821693,-0.235294118,-4,6
7/10/12,7/20/12,11,4864,4862,-0.000411184,-0.2,-2,6
7/26/12,8/4/12,10,4862,4860,-0.000411353,-0.222222222,-2,4
8/8/12,8/17/12,10,4860,4859,-0.000205761,-0.111111111,-1,5
8/22/12,8/31/12,10,4859,4858,-0.000205804,-0.111111111,-1,5
9/5/12,9/14/12,10,4858,4857,-0.000205846,-0.111111111,-1,24
10/8/12,10/17/12,10,4857,4856,-0.000205888,-0.111111111,-1,158
3/24/13,4/2/13,10,4861,4860,-0.000205719,-0.111111111,-1,19
4/21/13,5/4/13,14,4860,4858,-0.000411523,-0.153846154,-2,9
5/13/13,6/19/13,38,4858,4847,-0.002264306,-0.297297297,-11,8
6/27/13,7/8/13,12,4847,4845,-0.000412626,-0.181818182,-2,2
7/10/13,7/21/13,12,4845,4843,-0.000412797,-0.181818182,-2,47
9/6/13,9/11/13,6,4846,4845,-0.000206356,-0.2,-1,2
9/13/13,9/22/13,10,4847,4846,-0.000206313,-0.111111111,-1,221
5/1/14,5/10/14,10,4866,4864,-0.000411015,-0.222222222,-2,9
5/19/14,5/31/14,13,4865,4863,-0.0004111,-0.166666667,-2,36
7/6/14,7/15/14,10,4864,4863,-0.000205592,-0.111111111,-1,29
8/13/14,8/24/14,12,4865,4863,-0.0004111,-0.181818182,-2,1
8/25/14,9/6/14,13,4863,4861,-0.000411269,-0.166666667,-2,9
9/15/14,9/24/14,10,4860,4859,-0.000205761,-0.111111111,-1,183
3/26/15,4/4/15,10,4882,4881,-0.000204834,-0.111111111,-1,5
4/9/15,5/5/15,27,4881,4875,-0.001229256,-0.230769231,-6,21
5/26/15,6/2/15,8,4880,4878,-0.000409836,-0.285714286,-2,24
6/26/15,7/11/15,16,4887,4879,-0.001636996,-0.533333333,-8,14
7/25/15,8/13/15,20,4879,4875,-0.00081984,-0.210526316,-4,3
8/16/15,9/4/15,17,4875,4871,-0.000820513,-0.25,-4,4
9/8/15,9/18/15,11,4870,4868,-0.000410678,-0.2,-2,2
9/20/15,10/2/15,13,4868,4866,-0.000410846,-0.166666667,-2,16
10/18/15,10/27/15,10,4866,4865,-0.000205508,-0.111111111,-1,6
11/2/15,11/11/15,10,4865,4864,-0.00020555,-0.111111111,-1,126
3/16/16,3/25/16,10,4886,4885,-0.000204666,-0.111111111,-1,1
3/26/16,4/15/16,21,4885,4880,-0.001023541,-0.25,-5,2
4/17/16,4/26/16,10,4880,4879,-0.000204918,-0.111111111,-1,21
5/17/16,5/26/16,10,4879,4877,-0.00040992,-0.222222222,-2,28
6/23/16,7/2/16,10,4880,4879,-0.000204918,-0.111111111,-1,6
7/8/16,7/19/16,12,4879,4877,-0.00040992,-0.181818182,-2,3
7/22/16,7/31/16,10,4876,4874,-0.000410172,-0.222222222,-2,1
8/1/16,8/18/16,18,4874,4870,-0.000820681,-0.235294118,-4,7
8/25/16,9/3/16,10,4869,4868,-0.000205381,-0.111111111,-1,4
9/7/16,9/20/16,14,4868,4866,-0.000410846,-0.153846154,-2,12
10/2/16,10/11/16,10,4866,4865,-0.000205508,-0.111111111,-1,171
3/31/17,4/18/17,19,4883,4879,-0.000819169,-0.222222222,-4,3
4/21/17,4/30/17,10,4879,4878,-0.00020496,-0.111111111,-1,70
7/9/17,7/13/17,5,4880,4879,-0.000204918,-0.25,-1,2
7/15/17,7/24/17,10,4880,4879,-0.000204918,-0.111111111,-1,18
8/11/17,8/20/17,10,4880,4879,-0.000204918,-0.111111111,-1,5
8/25/17,9/21/17,28,4879,4872,-0.00143472,-0.259259259,-7,5
9/26/17,10/5/17,10,4871,4870,-0.000205297,-0.111111111,-1,160
3/14/18,3/26/18,13,4887,4885,-0.000409249,-0.166666667,-2,1
3/27/18,4/15/18,20,4885,4880,-0.001023541,-0.263157895,-5,7
4/22/18,5/1/18,10,4879,4878,-0.00020496,-0.111111111,-1,36
6/6/18,6/17/18,12,4879,4877,-0.00040992,-0.181818182,-2,2
6/19/18,6/30/18,12,4877,4875,-0.000410088,-0.181818182,-2,6
7/6/18,7/15/18,10,4875,4873,-0.000410256,-0.222222222,-2,1
7/16/18,7/25/18,10,4874,4872,-0.000410341,-0.222222222,-2,21
8/15/18,8/24/18,10,4872,4871,-0.000205255,-0.111111111,-1,7
8/31/18,9/13/18,14,4871,4869,-0.000410593,-0.153846154,-2,8
9/21/18,9/30/18,10,4868,4867,-0.000205423,-0.111111111,-1,1
10/1/18,10/10/18,10,4867,4866,-0.000205465,-0.111111111,-1,198
4/26/19,5/5/19,10,4880,4879,-0.000204918,-0.111111111,-1,4
5/9/19,5/18/19,10,4879,4878,-0.00020496,-0.111111111,-1,34
6/21/19,6/27/19,7,4880,4879,-0.000204918,-0.166666667,-1,8
7/5/19,7/14/19,10,4880,4879,-0.000204918,-0.111111111,-1,20
8/3/19,8/12/19,10,4880,4879,-0.000204918,-0.111111111,-1,2
8/14/19,9/16/19,34,4879,4870,-0.00184464,-0.272727273,-9,8
9/24/19,10/3/19,10,4869,4868,-0.000205381,-0.111111111,-1,13
10/16/19,10/26/19,10,4867,4866,-0.000205465,-0.111111111,-1,128
3/2/20,3/7/20,10,4887,4885,-0.000409249,-0.222222222,-2,11
3/18/20,3/23/20,10,4886,4885,-0.000204666,-0.111111111,-1,4
3/27/20,4/3/20,14,4885,4883,-0.000409417,-0.153846154,-2,1
4/4/20,4/11/20,14,4883,4881,-0.000409584,-0.153846154,-2,2
4/13/20,4/18/20,10,4881,4880,-0.000204876,-0.111111111,-1,1
4/19/20,4/24/20,10,4880,4879,-0.000204918,-0.111111111,-1,0
4/24/20,5/1/20,14,4879,4877,-0.00040992,-0.153846154,-2,2
5/3/20,5/8/20,10,4877,4876,-0.000205044,-0.111111111,-1,26
6/3/20,6/8/20,10,4879,4878,-0.00020496,-0.111111111,-1,8
6/16/20,6/21/20,10,4878,4877,-0.000205002,-0.111111111,-1,0
6/21/20,6/26/20,10,4877,4876,-0.000205044,-0.111111111,-1,1
6/27/20,7/2/20,10,4876,4875,-0.000205086,-0.111111111,-1,1
7/3/20,7/8/20,10,4875,4874,-0.000205128,-0.111111111,-1,0
7/8/20,7/15/20,14,4874,4872,-0.000410341,-0.153846154,-2,4
7/19/20,7/24/20,10,4872,4871,-0.000205255,-0.111111111,-1,0
7/24/20,7/29/20,10,4871,4870,-0.000205297,-0.111111111,-1,0
7/29/20,8/3/20,10,4870,4869,-0.000205339,-0.111111111,-1,9
8/12/20,8/17/20,10,4869,4868,-0.000205381,-0.111111111,-1,5
8/22/20,8/29/20,14,4868,4866,-0.000410846,-0.153846154,-2,22
9/20/20,9/25/20,10,4865,4864,-0.00020555,-0.111111111,-1,15
10/10/20,10/15/20,10,4864,4863,-0.000205592,-0.111111111,-1,
