Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
9/22/08,10/1/08,10,6022,6021,-0.000166058,-0.111111111,-1,76
12/16/08,12/25/08,10,6021,6020,-0.000166085,-0.111111111,-1,137
5/11/09,5/23/09,13,6022,6020,-0.000332116,-0.166666667,-2,60
7/22/09,7/31/09,10,6034,6033,-0.000165728,-0.111111111,-1,32
9/1/09,9/10/09,10,6033,6032,-0.000165755,-0.111111111,-1,12
9/22/09,10/1/09,10,6032,6031,-0.000165782,-0.111111111,-1,11
10/12/09,10/21/09,10,6031,6030,-0.00016581,-0.111111111,-1,16
11/6/09,11/15/09,10,6030,6029,-0.000165837,-0.111111111,-1,18
12/3/09,12/12/09,10,6029,6028,-0.000165865,-0.111111111,-1,15
12/27/09,1/5/10,10,6028,6027,-0.000165893,-0.111111111,-1,20
1/25/10,2/3/10,10,6027,6026,-0.00016592,-0.111111111,-1,29
3/4/10,3/8/10,5,6026,6025,-0.000165948,-0.25,-1,80
5/27/10,6/8/10,13,6027,6025,-0.00033184,-0.166666667,-2,57
8/4/10,8/13/10,10,6028,6027,-0.000165893,-0.111111111,-1,17
8/30/10,9/8/10,10,6027,6026,-0.00016592,-0.111111111,-1,8
9/16/10,9/25/10,10,6026,6025,-0.000165948,-0.111111111,-1,13
10/8/10,10/17/10,10,6025,6024,-0.000165975,-0.111111111,-1,130
2/24/11,3/3/11,8,6024,6023,-0.000166003,-0.142857143,-1,60
5/2/11,5/11/11,10,6025,6023,-0.00033195,-0.222222222,-2,100
8/19/11,8/28/11,10,6036,6035,-0.000165673,-0.111111111,-1,11
9/8/11,9/17/11,10,6035,6034,-0.0001657,-0.111111111,-1,6
9/23/11,10/2/11,10,6034,6033,-0.000165728,-0.111111111,-1,16
10/18/11,10/27/11,10,6033,6032,-0.000165755,-0.111111111,-1,63
12/29/11,1/7/12,10,6032,6031,-0.000165782,-0.111111111,-1,11
1/18/12,1/27/12,10,6031,6030,-0.00016581,-0.111111111,-1,11
2/7/12,2/16/12,10,6030,6029,-0.000165837,-0.111111111,-1,11
2/27/12,3/7/12,10,6029,6028,-0.000165865,-0.111111111,-1,13
3/20/12,3/29/12,10,6028,6027,-0.000165893,-0.111111111,-1,9
4/7/12,4/16/12,10,6027,6026,-0.00016592,-0.111111111,-1,35
5/21/12,5/30/12,10,6026,6024,-0.000331895,-0.222222222,-2,2
6/1/12,6/10/12,10,6024,6023,-0.000166003,-0.111111111,-1,30
7/10/12,7/19/12,10,6024,6023,-0.000166003,-0.111111111,-1,31
8/19/12,8/28/12,10,6023,6022,-0.00016603,-0.111111111,-1,29
9/26/12,10/5/12,10,6022,6021,-0.000166058,-0.111111111,-1,91
1/4/13,1/13/13,10,6021,6020,-0.000166085,-0.111111111,-1,138
5/31/13,6/10/13,11,6021,6019,-0.000332171,-0.2,-2,2
6/12/13,6/21/13,10,6019,6018,-0.000166141,-0.111111111,-1,25
7/16/13,7/25/13,10,6018,6017,-0.000166168,-0.111111111,-1,16
8/10/13,8/19/13,10,6017,6016,-0.000166196,-0.111111111,-1,18
9/6/13,9/15/13,10,6016,6015,-0.000166223,-0.111111111,-1,86
12/10/13,12/15/13,6,6016,6015,-0.000166223,-0.2,-1,201
7/4/14,7/9/14,6,6029,6028,-0.000165865,-0.2,-1,7
7/16/14,7/25/14,10,6029,6028,-0.000165865,-0.111111111,-1,22
8/16/14,8/21/14,6,6029,6028,-0.000165865,-0.2,-1,10
8/31/14,9/9/14,10,6029,6028,-0.000165865,-0.111111111,-1,94
12/12/14,12/21/14,10,6029,6028,-0.000165865,-0.111111111,-1,13
1/3/15,1/12/15,10,6028,6027,-0.000165893,-0.111111111,-1,40
2/21/15,3/2/15,10,6027,6026,-0.00016592,-0.111111111,-1,22
3/24/15,4/2/15,10,6026,6025,-0.000165948,-0.111111111,-1,43
5/15/15,5/24/15,10,6027,6025,-0.00033184,-0.222222222,-2,70
8/2/15,8/11/15,10,6035,6034,-0.0001657,-0.111111111,-1,27
9/7/15,9/16/15,10,6034,6033,-0.000165728,-0.111111111,-1,16
10/2/15,10/11/15,10,6033,6032,-0.000165755,-0.111111111,-1,8
10/19/15,10/28/15,10,6032,6031,-0.000165782,-0.111111111,-1,7
11/4/15,11/13/15,10,6031,6030,-0.00016581,-0.111111111,-1,5
11/18/15,11/27/15,10,6030,6029,-0.000165837,-0.111111111,-1,5
12/2/15,12/11/15,10,6029,6028,-0.000165865,-0.111111111,-1,9
12/20/15,12/29/15,10,6028,6027,-0.000165893,-0.111111111,-1,5
1/3/16,1/12/16,10,6027,6026,-0.00016592,-0.111111111,-1,10
1/22/16,1/31/16,10,6026,6025,-0.000165948,-0.111111111,-1,10
2/10/16,2/19/16,10,6025,6024,-0.000165975,-0.111111111,-1,125
6/23/16,7/3/16,11,6032,6030,-0.000331565,-0.2,-2,12
7/15/16,7/24/16,10,6030,6029,-0.000165837,-0.111111111,-1,18
8/11/16,8/20/16,10,6029,6028,-0.000165865,-0.111111111,-1,12
9/1/16,9/10/16,10,6028,6027,-0.000165893,-0.111111111,-1,14
9/24/16,10/3/16,10,6027,6026,-0.00016592,-0.111111111,-1,52
11/24/16,12/3/16,10,6026,6025,-0.000165948,-0.111111111,-1,21
12/24/16,1/2/17,10,6025,6024,-0.000165975,-0.111111111,-1,16
1/18/17,1/27/17,10,6024,6023,-0.000166003,-0.111111111,-1,38
3/6/17,3/11/17,6,6023,6022,-0.00016603,-0.2,-1,34
4/14/17,4/23/17,10,6025,6024,-0.000165975,-0.111111111,-1,1
4/24/17,5/3/17,10,6024,6023,-0.000166003,-0.111111111,-1,130
9/10/17,9/19/17,10,6035,6034,-0.0001657,-0.111111111,-1,14
10/3/17,10/12/17,10,6034,6033,-0.000165728,-0.111111111,-1,41
11/22/17,12/1/17,10,6033,6032,-0.000165755,-0.111111111,-1,6
12/7/17,12/16/17,10,6032,6031,-0.000165782,-0.111111111,-1,5
12/21/17,12/30/17,10,6031,6030,-0.00016581,-0.111111111,-1,5
1/4/18,1/13/18,10,6030,6029,-0.000165837,-0.111111111,-1,7
1/20/18,1/29/18,10,6029,6028,-0.000165865,-0.111111111,-1,5
2/3/18,2/12/18,10,6028,6027,-0.000165893,-0.111111111,-1,7
2/19/18,2/28/18,10,6027,6026,-0.00016592,-0.111111111,-1,149
7/27/18,8/5/18,10,6035,6034,-0.0001657,-0.111111111,-1,11
8/16/18,8/25/18,10,6034,6033,-0.000165728,-0.111111111,-1,9
9/3/18,9/12/18,10,6033,6032,-0.000165755,-0.111111111,-1,7
9/19/18,9/28/18,10,6032,6031,-0.000165782,-0.111111111,-1,13
10/11/18,10/20/18,10,6031,6030,-0.00016581,-0.111111111,-1,28
11/17/18,11/26/18,10,6030,6029,-0.000165837,-0.111111111,-1,15
12/11/18,12/20/18,10,6029,6028,-0.000165865,-0.111111111,-1,10
12/30/18,1/8/19,10,6028,6027,-0.000165893,-0.111111111,-1,13
1/21/19,1/30/19,10,6027,6026,-0.00016592,-0.111111111,-1,11
2/10/19,2/19/19,10,6026,6025,-0.000165948,-0.111111111,-1,106
6/5/19,6/16/19,12,6031,6029,-0.00033162,-0.181818182,-2,60
8/15/19,8/24/19,10,6034,6033,-0.000165728,-0.111111111,-1,13
9/6/19,9/15/19,10,6033,6032,-0.000165755,-0.111111111,-1,16
10/1/19,10/10/19,10,6032,6031,-0.000165782,-0.111111111,-1,61
12/10/19,12/19/19,10,6031,6030,-0.00016581,-0.111111111,-1,11
12/30/19,1/8/20,10,6030,6029,-0.000165837,-0.111111111,-1,12
1/20/20,1/29/20,10,6029,6028,-0.000165865,-0.111111111,-1,15
2/13/20,2/22/20,10,6028,6027,-0.000165893,-0.111111111,-1,42
4/4/20,4/13/20,10,6027,6026,-0.00016592,-0.111111111,-1,45
5/28/20,6/10/20,14,6028,6025,-0.000497678,-0.230769231,-3,52
8/1/20,8/10/20,10,6029,6028,-0.000165865,-0.111111111,-1,13
8/23/20,9/1/20,10,6028,6027,-0.000165893,-0.111111111,-1,14
9/15/20,9/24/20,10,6027,6026,-0.00016592,-0.111111111,-1,20
10/14/20,10/23/20,10,6026,6025,-0.000165948,-0.111111111,-1,
