Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
1/18/20,1/27/20,10,7902,7901,-0.00012655,-0.111111111,-1,10
2/6/20,2/15/20,10,7901,7900,-0.000126566,-0.111111111,-1,16
3/2/20,3/7/20,10,7900,7899,-0.000126582,-0.111111111,-1,18
3/25/20,3/30/20,10,7900,7899,-0.000126582,-0.111111111,-1,4
4/3/20,4/8/20,10,7899,7898,-0.000126598,-0.111111111,-1,9
4/17/20,4/23/20,12,7898,7896,-0.000253229,-0.181818182,-2,78
7/10/20,7/12/20,5,7950,7949,-0.000125786,-0.25,-1,10
7/22/20,7/27/20,10,7950,7949,-0.000125786,-0.111111111,-1,5
8/1/20,8/7/20,12,7949,7947,-0.000251604,-0.181818182,-2,0
8/7/20,9/12/20,70,7947,7926,-0.002642507,-0.304347826,-21,0
9/12/20,9/18/20,12,7926,7924,-0.000252334,-0.181818182,-2,0
9/18/20,9/23/20,10,7924,7922,-0.000252398,-0.222222222,-2,0
9/23/20,10/13/20,40,7922,7912,-0.001262307,-0.256410256,-10,0
10/13/20,10/26/20,26,7912,7906,-0.000758342,-0.24,-6,1
10/27/20,11/1/20,10,7906,7905,-0.000126486,-0.111111111,-1,9
11/10/20,11/15/20,10,7905,7904,-0.000126502,-0.111111111,-1,12
11/27/20,12/2/20,10,7904,7903,-0.000126518,-0.111111111,-1,
