Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
6/22/09,7/5/09,14,1733,1731,-0.001154068,-0.153846154,-2,2
7/7/09,7/16/09,10,1731,1730,-0.000577701,-0.111111111,-1,115
11/8/09,11/17/09,10,1731,1730,-0.000577701,-0.111111111,-1,29
12/16/09,12/25/09,10,1730,1729,-0.000578035,-0.111111111,-1,133
5/7/10,5/16/10,10,1731,1730,-0.000577701,-0.111111111,-1,16
6/1/10,6/10/10,10,1731,1730,-0.000577701,-0.111111111,-1,12
6/22/10,7/5/10,14,1735,1733,-0.001152738,-0.153846154,-2,2
7/7/10,7/18/10,12,1733,1731,-0.001154068,-0.181818182,-2,9
7/27/10,8/5/10,10,1730,1729,-0.000578035,-0.111111111,-1,13
8/18/10,8/22/10,5,1729,1728,-0.000578369,-0.25,-1,6
8/28/10,9/6/10,10,1729,1728,-0.000578369,-0.111111111,-1,198
3/23/11,4/1/11,10,1730,1729,-0.000578035,-0.111111111,-1,86
6/26/11,7/5/11,10,1731,1730,-0.000577701,-0.111111111,-1,15
7/20/11,7/29/11,10,1730,1729,-0.000578035,-0.111111111,-1,40
9/7/11,9/16/11,10,1729,1728,-0.000578369,-0.111111111,-1,122
1/16/12,1/25/12,10,1730,1729,-0.000578035,-0.111111111,-1,116
5/20/12,5/29/12,10,1730,1729,-0.000578035,-0.111111111,-1,12
6/10/12,6/19/12,10,1729,1728,-0.000578369,-0.111111111,-1,5
6/24/12,7/3/12,10,1728,1727,-0.000578704,-0.111111111,-1,2
7/5/12,7/14/12,10,1727,1726,-0.000579039,-0.111111111,-1,5
7/19/12,7/28/12,10,1726,1725,-0.000579374,-0.111111111,-1,2
7/30/12,8/8/12,10,1725,1724,-0.00057971,-0.111111111,-1,4
8/12/12,8/21/12,10,1724,1723,-0.000580046,-0.111111111,-1,22
9/12/12,9/21/12,10,1723,1722,-0.000580383,-0.111111111,-1,266
6/14/13,6/23/13,10,1724,1723,-0.000580046,-0.111111111,-1,9
7/2/13,7/11/13,10,1723,1722,-0.000580383,-0.111111111,-1,2
7/13/13,7/22/13,10,1722,1721,-0.00058072,-0.111111111,-1,3
7/25/13,8/3/13,10,1721,1720,-0.000581058,-0.111111111,-1,13
8/16/13,8/25/13,10,1720,1719,-0.000581395,-0.111111111,-1,3
8/28/13,9/6/13,10,1719,1718,-0.000581734,-0.111111111,-1,291
6/24/14,7/3/14,10,1719,1718,-0.000581734,-0.111111111,-1,5
7/8/14,7/17/14,10,1718,1717,-0.000582072,-0.111111111,-1,2
7/19/14,7/28/14,10,1717,1716,-0.000582411,-0.111111111,-1,9
8/6/14,8/15/14,10,1715,1714,-0.00058309,-0.111111111,-1,1
8/16/14,8/25/14,10,1714,1713,-0.000583431,-0.111111111,-1,314
7/5/15,7/14/15,10,1716,1715,-0.000582751,-0.111111111,-1,36
8/19/15,9/1/15,14,1715,1713,-0.001166181,-0.153846154,-2,303
6/30/16,7/9/16,10,1716,1715,-0.000582751,-0.111111111,-1,3
7/12/16,7/21/16,10,1715,1714,-0.00058309,-0.111111111,-1,1
7/22/16,7/31/16,10,1714,1713,-0.000583431,-0.111111111,-1,2
8/2/16,8/11/16,10,1713,1712,-0.000583771,-0.111111111,-1,7
8/18/16,8/27/16,10,1712,1711,-0.000584112,-0.111111111,-1,299
6/22/17,7/1/17,10,1729,1728,-0.000578369,-0.111111111,-1,14
7/15/17,7/24/17,10,1728,1727,-0.000578704,-0.111111111,-1,7
7/31/17,8/9/17,10,1727,1726,-0.000579039,-0.111111111,-1,15
8/24/17,9/2/17,10,1726,1725,-0.000579374,-0.111111111,-1,281
6/10/18,6/19/18,10,1731,1730,-0.000577701,-0.111111111,-1,69
8/27/18,9/5/18,10,1730,1729,-0.000578035,-0.111111111,-1,95
12/9/18,12/18/18,10,1731,1730,-0.000577701,-0.111111111,-1,13
12/31/18,1/9/19,10,1731,1730,-0.000577701,-0.111111111,-1,169
6/27/19,7/6/19,10,1735,1734,-0.000576369,-0.111111111,-1,16
7/22/19,7/31/19,10,1734,1733,-0.000576701,-0.111111111,-1,4
8/4/19,8/12/19,9,1733,1732,-0.000577034,-0.125,-1,9
8/21/19,8/25/19,5,1733,1732,-0.000577034,-0.25,-1,52
10/16/19,10/27/19,13,1733,1731,-0.001154068,-0.166666667,-2,2
10/29/19,11/10/19,13,1731,1729,-0.001155402,-0.166666667,-2,216
6/13/20,6/18/20,10,1730,1729,-0.000578035,-0.111111111,-1,27
7/15/20,7/20/20,10,1729,1728,-0.000578369,-0.111111111,-1,23
8/12/20,8/17/20,10,1729,1728,-0.000578369,-0.111111111,-1,10
8/27/20,9/1/20,10,1728,1727,-0.000578704,-0.111111111,-1,222
4/11/21,4/20/21,10,1730,1729,-0.000578035,-0.111111111,-1,
