Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
11/5/00,11/13/00,9,426,425,-0.002347418,-0.125,-1,7
11/20/00,11/30/00,11,426,424,-0.004694836,-0.2,-2,7
12/7/00,12/16/00,10,424,423,-0.002358491,-0.111111111,-1,6
12/22/00,1/23/01,33,423,415,-0.01891253,-0.25,-8,7
1/30/01,2/10/01,12,416,414,-0.004807692,-0.181818182,-2,107
5/28/01,8/10/01,75,440,413,-0.061363636,-0.364864865,-27,4
8/14/01,11/15/01,94,412,381,-0.075242718,-0.333333333,-31,4
11/19/01,11/24/01,6,380,379,-0.002631579,-0.2,-1,146
4/19/02,4/28/02,10,447,446,-0.002237136,-0.111111111,-1,45
6/12/02,8/30/02,80,453,422,-0.068432671,-0.392405063,-31,9
9/8/02,9/17/02,10,422,421,-0.002369668,-0.111111111,-1,6
9/23/02,10/9/02,17,420,416,-0.00952381,-0.25,-4,1
10/10/02,10/26/02,17,416,412,-0.009615385,-0.25,-4,9
11/4/02,11/8/02,5,411,410,-0.00243309,-0.25,-1,8
11/16/02,11/28/02,13,412,410,-0.004854369,-0.166666667,-2,2
11/30/02,12/11/02,12,410,408,-0.004878049,-0.181818182,-2,51
1/31/03,2/26/03,27,429,421,-0.018648019,-0.307692308,-8,1
2/27/03,3/6/03,8,421,420,-0.002375297,-0.142857143,-1,98
6/12/03,6/27/03,16,465,462,-0.006451613,-0.2,-3,1
6/28/03,8/28/03,62,462,440,-0.047619048,-0.360655738,-22,2
8/30/03,9/9/03,11,440,438,-0.004545455,-0.2,-2,3
9/12/03,9/23/03,12,438,436,-0.00456621,-0.181818182,-2,2
9/25/03,10/7/03,13,436,434,-0.004587156,-0.166666667,-2,2
10/9/03,11/10/03,33,433,422,-0.025404157,-0.34375,-11,5
11/15/03,12/8/03,24,421,415,-0.014251781,-0.260869565,-6,31
1/8/04,1/17/04,10,424,423,-0.002358491,-0.111111111,-1,34
2/20/04,2/24/04,5,428,425,-0.007009346,-0.75,-3,41
4/5/04,4/23/04,19,441,432,-0.020408163,-0.5,-9,29
5/22/04,5/31/04,10,433,432,-0.002309469,-0.111111111,-1,9
6/9/04,8/6/04,59,432,406,-0.060185185,-0.448275862,-26,5
8/11/04,8/20/04,10,405,403,-0.004938272,-0.222222222,-2,3
8/23/04,9/1/04,10,403,402,-0.00248139,-0.111111111,-1,13
9/14/04,9/23/04,10,401,400,-0.002493766,-0.111111111,-1,8
10/1/04,10/19/04,19,400,395,-0.0125,-0.277777778,-5,10
10/29/04,11/11/04,14,397,394,-0.007556675,-0.230769231,-3,5
11/16/04,11/26/04,11,394,392,-0.005076142,-0.2,-2,6
12/2/04,12/7/04,6,392,391,-0.00255102,-0.2,-1,64
2/9/05,2/15/05,7,429,426,-0.006993007,-0.5,-3,5
2/20/05,2/24/05,5,429,428,-0.002331002,-0.25,-1,28
3/24/05,3/30/05,7,441,436,-0.011337868,-0.833333333,-5,50
5/19/05,5/25/05,7,462,459,-0.006493506,-0.5,-3,5
5/30/05,6/5/05,7,465,463,-0.004301075,-0.333333333,-2,12
6/17/05,6/27/05,11,465,462,-0.006451613,-0.3,-3,10
7/7/05,10/3/05,89,462,434,-0.060606061,-0.318181818,-28,1
10/4/05,11/5/05,33,434,424,-0.023041475,-0.3125,-10,4
11/9/05,11/19/05,11,423,421,-0.004728132,-0.2,-2,5
11/24/05,11/29/05,6,420,418,-0.004761905,-0.4,-2,25
12/24/05,12/30/05,7,433,412,-0.048498845,-3.5,-21,3
1/2/06,1/17/06,16,434,398,-0.082949309,-2.4,-36,18
2/4/06,2/12/06,9,412,399,-0.031553398,-1.625,-13,52
4/5/06,4/15/06,11,448,438,-0.022321429,-1,-10,63
6/17/06,8/28/06,73,464,444,-0.043103448,-0.277777778,-20,3
8/31/06,11/14/06,76,443,418,-0.056433409,-0.333333333,-25,2
11/16/06,12/1/06,16,418,415,-0.007177033,-0.2,-3,1
12/2/06,12/12/06,11,415,413,-0.004819277,-0.2,-2,38
1/19/07,1/30/07,12,415,413,-0.004819277,-0.181818182,-2,6
2/5/07,2/9/07,5,412,411,-0.002427184,-0.25,-1,119
6/8/07,9/16/07,101,448,394,-0.120535714,-0.54,-54,6
9/22/07,10/3/07,12,393,391,-0.005089059,-0.181818182,-2,3
10/6/07,10/25/07,20,390,386,-0.01025641,-0.210526316,-4,4
10/29/07,11/11/07,14,385,382,-0.007792208,-0.230769231,-3,3
11/14/07,12/8/07,25,381,374,-0.018372703,-0.291666667,-7,3
12/11/07,12/19/07,9,374,372,-0.005347594,-0.25,-2,8
12/27/07,1/3/08,8,373,372,-0.002680965,-0.142857143,-1,147
5/29/08,8/16/08,80,431,391,-0.092807425,-0.506329114,-40,5
8/21/08,9/15/08,26,390,384,-0.015384615,-0.24,-6,1
9/16/08,9/27/08,12,384,382,-0.005208333,-0.181818182,-2,4
10/1/08,10/17/08,17,382,379,-0.007853403,-0.1875,-3,4
10/21/08,11/2/08,13,378,375,-0.007936508,-0.25,-3,3
11/5/08,11/19/08,15,375,372,-0.008,-0.214285714,-3,6
11/25/08,12/10/08,16,371,367,-0.010781671,-0.266666667,-4,27
1/6/09,1/15/09,10,372,371,-0.002688172,-0.111111111,-1,101
4/26/09,5/1/09,6,449,447,-0.004454343,-0.4,-2,28
5/29/09,6/7/09,10,463,461,-0.004319654,-0.222222222,-2,11
6/18/09,9/14/09,89,461,407,-0.117136659,-0.613636364,-54,4
9/18/09,9/30/09,13,407,405,-0.004914005,-0.166666667,-2,3
10/3/09,10/13/09,11,404,401,-0.007425743,-0.3,-3,5
10/18/09,11/24/09,38,401,386,-0.037406484,-0.405405405,-15,5
11/29/09,12/9/09,11,385,383,-0.005194805,-0.2,-2,7
12/16/09,12/28/09,13,384,382,-0.005208333,-0.166666667,-2,3
12/31/09,1/13/10,14,381,378,-0.007874016,-0.230769231,-3,152
6/14/10,6/23/10,10,463,461,-0.004319654,-0.222222222,-2,1
6/24/10,7/3/10,10,462,461,-0.002164502,-0.111111111,-1,3
7/6/10,8/21/10,47,460,437,-0.05,-0.5,-23,6
8/27/10,9/6/10,11,436,434,-0.004587156,-0.2,-2,8
9/14/10,9/23/10,10,433,432,-0.002309469,-0.111111111,-1,3
9/26/10,10/9/10,14,432,430,-0.00462963,-0.153846154,-2,2
10/11/10,10/24/10,14,430,427,-0.006976744,-0.230769231,-3,3
10/27/10,11/13/10,18,430,426,-0.009302326,-0.235294118,-4,2
11/15/10,11/19/10,5,426,425,-0.002347418,-0.25,-1,6
11/25/10,12/5/10,11,426,419,-0.016431925,-0.7,-7,8
12/13/10,12/17/10,5,421,408,-0.03087886,-3.25,-13,3
12/20/10,12/28/10,9,418,406,-0.028708134,-1.5,-12,2
12/30/10,1/11/11,13,410,404,-0.014634146,-0.5,-6,65
3/17/11,3/25/11,9,441,433,-0.01814059,-1,-8,1
3/26/11,3/31/11,6,434,432,-0.004608295,-0.4,-2,9
4/9/11,4/17/11,9,440,438,-0.004545455,-0.25,-2,62
6/18/11,6/25/11,8,461,460,-0.002169197,-0.142857143,-1,19
7/14/11,7/27/11,14,465,463,-0.004301075,-0.153846154,-2,5
8/1/11,8/10/11,10,462,460,-0.004329004,-0.222222222,-2,2
8/12/11,1/3/12,145,460,405,-0.119565217,-0.381944444,-55,2
1/5/12,1/14/12,10,405,403,-0.004938272,-0.222222222,-2,22
2/5/12,2/18/12,14,405,403,-0.004938272,-0.153846154,-2,3
2/21/12,3/2/12,11,403,401,-0.004962779,-0.2,-2,61
5/2/12,5/11/12,10,462,460,-0.004329004,-0.222222222,-2,22
6/2/12,9/6/12,97,462,416,-0.0995671,-0.479166667,-46,2
9/8/12,9/28/12,21,416,411,-0.012019231,-0.25,-5,5
10/3/12,10/27/12,25,410,404,-0.014634146,-0.25,-6,3
10/30/12,11/17/12,19,403,397,-0.014888337,-0.333333333,-6,32
12/19/12,12/23/12,5,429,427,-0.004662005,-0.5,-2,5
12/28/12,1/1/13,5,428,426,-0.004672897,-0.5,-2,1
1/2/13,1/11/13,10,427,425,-0.004683841,-0.222222222,-2,3
1/14/13,1/23/13,10,424,423,-0.002358491,-0.111111111,-1,24
2/16/13,3/1/13,14,425,423,-0.004705882,-0.153846154,-2,96
6/5/13,1/12/14,222,443,360,-0.187358916,-0.375565611,-83,2
1/14/14,1/26/14,13,360,358,-0.005555556,-0.166666667,-2,2
1/28/14,2/1/14,5,358,357,-0.002793296,-0.25,-1,1
2/2/14,2/7/14,6,358,357,-0.002793296,-0.2,-1,101
5/19/14,7/28/14,71,425,405,-0.047058824,-0.285714286,-20,6
8/3/14,8/14/14,12,404,402,-0.004950495,-0.181818182,-2,6
8/20/14,9/1/14,13,402,400,-0.004975124,-0.166666667,-2,7
9/8/14,9/30/14,23,400,395,-0.0125,-0.227272727,-5,5
10/5/14,10/16/14,12,394,392,-0.005076142,-0.181818182,-2,2
10/18/14,11/2/14,16,392,388,-0.010204082,-0.266666667,-4,4
11/6/14,11/20/14,15,387,384,-0.007751938,-0.214285714,-3,6
11/26/14,11/30/14,5,384,383,-0.002604167,-0.25,-1,109
3/19/15,3/28/15,10,426,425,-0.002347418,-0.111111111,-1,36
5/3/15,5/15/15,13,426,424,-0.004694836,-0.166666667,-2,3
5/18/15,5/27/15,10,424,422,-0.004716981,-0.222222222,-2,1
5/28/15,6/8/15,12,422,419,-0.007109005,-0.272727273,-3,4
6/12/15,9/8/15,89,418,364,-0.129186603,-0.613636364,-54,6
9/14/15,9/24/15,11,364,362,-0.005494505,-0.2,-2,5
9/29/15,10/20/15,22,361,356,-0.013850416,-0.238095238,-5,1
10/21/15,11/8/15,19,356,351,-0.014044944,-0.277777778,-5,4
11/12/15,11/21/15,10,351,350,-0.002849003,-0.111111111,-1,3
11/24/15,12/3/15,10,350,349,-0.002857143,-0.111111111,-1,82
2/23/16,3/3/16,10,432,429,-0.006944444,-0.333333333,-3,5
3/8/16,3/13/16,6,439,436,-0.006833713,-0.6,-3,2
3/15/16,3/20/16,6,439,433,-0.013667426,-1.2,-6,64
5/23/16,6/1/16,10,454,452,-0.004405286,-0.222222222,-2,2
6/3/16,9/1/16,91,452,395,-0.126106195,-0.633333333,-57,1
9/2/16,9/12/16,11,395,393,-0.005063291,-0.2,-2,5
9/17/16,10/7/16,21,392,387,-0.012755102,-0.25,-5,2
10/9/16,10/15/16,7,387,386,-0.002583979,-0.166666667,-1,62
12/16/16,1/3/17,19,430,403,-0.062790698,-1.5,-27,8
1/11/17,1/22/17,12,440,401,-0.088636364,-3.545454545,-39,19
2/10/17,2/19/17,10,449,408,-0.091314031,-4.555555556,-41,3
2/22/17,3/5/17,12,423,400,-0.054373522,-2.090909091,-23,22
3/27/17,4/2/17,7,430,427,-0.006976744,-0.5,-3,19
4/21/17,5/3/17,13,446,440,-0.013452915,-0.5,-6,31
6/3/17,6/19/17,17,464,460,-0.00862069,-0.25,-4,21
7/10/17,11/13/17,127,464,420,-0.094827586,-0.349206349,-44,24
12/7/17,1/6/18,31,430,421,-0.020930233,-0.3,-9,23
1/29/18,2/7/18,10,427,426,-0.00234192,-0.111111111,-1,5
2/12/18,3/3/18,20,425,420,-0.011764706,-0.263157895,-5,23
3/26/18,4/4/18,10,453,451,-0.004415011,-0.222222222,-2,4
4/8/18,4/15/18,8,449,447,-0.004454343,-0.285714286,-2,50
6/4/18,8/27/18,85,464,418,-0.099137931,-0.547619048,-46,1
8/28/18,9/10/18,14,418,416,-0.004784689,-0.153846154,-2,1
9/11/18,9/24/18,14,416,414,-0.004807692,-0.153846154,-2,4
9/28/18,10/8/18,11,413,411,-0.004842615,-0.2,-2,3
10/11/18,11/25/18,46,410,393,-0.041463415,-0.377777778,-17,1
11/26/18,12/5/18,10,393,392,-0.002544529,-0.111111111,-1,5
12/10/18,12/22/18,13,392,390,-0.005102041,-0.166666667,-2,7
12/29/18,1/6/19,9,390,389,-0.002564103,-0.125,-1,41
2/16/19,3/2/19,15,434,427,-0.016129032,-0.5,-7,7
3/9/19,3/17/19,9,435,432,-0.006896552,-0.375,-3,82
6/7/19,6/16/19,10,464,461,-0.006465517,-0.333333333,-3,10
6/26/19,7/11/19,16,462,458,-0.008658009,-0.266666667,-4,3
7/14/19,7/24/19,11,457,455,-0.004376368,-0.2,-2,5
7/29/19,8/25/19,28,454,447,-0.015418502,-0.259259259,-7,3
8/28/19,9/14/19,18,446,442,-0.00896861,-0.235294118,-4,3
9/17/19,9/26/19,10,442,441,-0.002262443,-0.111111111,-1,4
9/30/19,12/2/19,64,441,416,-0.056689342,-0.396825397,-25,25
12/27/19,1/18/20,23,419,414,-0.011933174,-0.227272727,-5,3
1/21/20,1/25/20,5,414,413,-0.002415459,-0.25,-1,13
2/7/20,2/19/20,13,415,413,-0.004819277,-0.166666667,-2,4
2/23/20,3/13/20,20,412,407,-0.012135922,-0.263157895,-5,89
6/10/20,8/17/20,69,449,417,-0.071269488,-0.470588235,-32,1
8/18/20,8/27/20,10,417,415,-0.004796163,-0.222222222,-2,4
8/31/20,9/21/20,22,414,409,-0.012077295,-0.238095238,-5,1
9/22/20,11/9/20,49,409,394,-0.036674817,-0.3125,-15,14
11/23/20,12/14/20,22,393,388,-0.012722646,-0.238095238,-5,2
12/16/20,12/28/20,13,388,386,-0.005154639,-0.166666667,-2,2
12/30/20,1/12/21,12,386,384,-0.005181347,-0.181818182,-2,1
1/13/21,1/24/21,12,384,382,-0.005208333,-0.181818182,-2,45
3/10/21,3/18/21,9,396,393,-0.007575758,-0.375,-3,27
4/14/21,4/25/21,11,398,396,-0.005025126,-0.2,-2,
