Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
5/7/18,5/20/18,14,1084,1082,-0.001845018,-0.153846154,-2,2
5/22/18,6/3/18,13,1082,1080,-0.001848429,-0.166666667,-2,2
6/5/18,6/17/18,13,1080,1078,-0.001851852,-0.166666667,-2,7
6/24/18,7/3/18,10,1078,1077,-0.000927644,-0.111111111,-1,77
9/18/18,9/22/18,5,1079,1078,-0.000926784,-0.25,-1,2
9/24/18,10/1/18,8,1079,1078,-0.000926784,-0.142857143,-1,30
10/31/18,11/7/18,8,1079,1078,-0.000926784,-0.142857143,-1,5
11/12/18,11/21/18,10,1080,1079,-0.000925926,-0.111111111,-1,5
11/26/18,12/5/18,10,1079,1078,-0.000926784,-0.111111111,-1,127
4/11/19,4/20/19,10,1090,1089,-0.000917431,-0.111111111,-1,17
5/7/19,5/16/19,10,1089,1088,-0.000918274,-0.111111111,-1,6
5/22/19,6/4/19,14,1088,1086,-0.001838235,-0.153846154,-2,7
6/11/19,6/15/19,5,1086,1085,-0.00092081,-0.25,-1,1
6/16/19,6/25/19,10,1086,1085,-0.00092081,-0.111111111,-1,7
7/2/19,7/11/19,10,1085,1084,-0.000921659,-0.111111111,-1,12
7/23/19,8/1/19,10,1084,1083,-0.000922509,-0.111111111,-1,33
9/3/19,9/12/19,10,1084,1083,-0.000922509,-0.111111111,-1,25
10/7/19,10/16/19,10,1084,1083,-0.000922509,-0.111111111,-1,167
3/31/20,4/13/20,14,1099,1097,-0.001819836,-0.153846154,-2,8
4/21/20,5/4/20,14,1098,1096,-0.001821494,-0.153846154,-2,2
5/6/20,5/16/20,11,1096,1094,-0.001824818,-0.2,-2,3
5/19/20,6/3/20,16,1094,1091,-0.00274223,-0.2,-3,1
6/4/20,6/16/20,13,1091,1089,-0.001833181,-0.166666667,-2,3
6/19/20,6/30/20,12,1089,1087,-0.001836547,-0.181818182,-2,6
7/6/20,7/15/20,10,1087,1086,-0.000919963,-0.111111111,-1,5
7/20/20,7/29/20,10,1086,1085,-0.00092081,-0.111111111,-1,4
8/2/20,8/11/20,10,1085,1084,-0.000921659,-0.111111111,-1,43
9/23/20,10/2/20,10,1084,1083,-0.000922509,-0.111111111,-1,18
10/20/20,10/29/20,10,1083,1082,-0.000923361,-0.111111111,-1,11
11/9/20,11/18/20,10,1082,1081,-0.000924214,-0.111111111,-1,
