Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
8/31/11,9/12/11,13,6061,6059,-0.000329979,-0.166666667,-2,16
9/28/11,10/7/11,10,6059,6058,-0.000165044,-0.111111111,-1,5
10/12/11,10/21/11,10,6059,6058,-0.000165044,-0.111111111,-1,62
12/22/11,12/31/11,10,6058,6057,-0.000165071,-0.111111111,-1,13
1/13/12,1/22/12,10,6057,6056,-0.000165098,-0.111111111,-1,20
2/11/12,2/20/12,10,6056,6055,-0.000165125,-0.111111111,-1,91
5/21/12,6/4/12,15,6062,6056,-0.000989772,-0.428571429,-6,6
6/10/12,6/22/12,13,6056,6054,-0.000330251,-0.166666667,-2,4
6/26/12,7/5/12,10,6053,6051,-0.000330415,-0.222222222,-2,7
7/12/12,7/23/12,12,6050,6048,-0.000330579,-0.181818182,-2,5
7/28/12,8/6/12,10,6047,6045,-0.000330743,-0.222222222,-2,1
8/7/12,9/13/12,38,6045,6036,-0.001488834,-0.243243243,-9,1
9/14/12,9/25/12,12,6036,6034,-0.000331345,-0.181818182,-2,5
9/30/12,10/14/12,15,6033,6030,-0.000497265,-0.214285714,-3,1
10/15/12,10/28/12,14,6030,6028,-0.000331675,-0.153846154,-2,5
11/2/12,11/11/12,10,6028,6027,-0.000165893,-0.111111111,-1,11
11/22/12,12/1/12,10,6027,6026,-0.00016592,-0.111111111,-1,10
12/11/12,12/20/12,10,6026,6025,-0.000165948,-0.111111111,-1,15
1/4/13,1/13/13,10,6025,6024,-0.000165975,-0.111111111,-1,28
2/10/13,2/19/13,10,6024,6023,-0.000166003,-0.111111111,-1,36
3/27/13,4/5/13,10,6023,6022,-0.00016603,-0.111111111,-1,73
6/17/13,7/20/13,34,6029,6020,-0.001492785,-0.272727273,-9,1
7/21/13,7/31/13,11,6020,6018,-0.000332226,-0.2,-2,5
8/5/13,8/14/13,10,6017,6016,-0.000166196,-0.111111111,-1,5
8/19/13,8/28/13,10,6016,6015,-0.000166223,-0.111111111,-1,6
9/3/13,9/12/13,10,6015,6014,-0.000166251,-0.111111111,-1,136
1/26/14,2/4/14,10,6026,6025,-0.000165948,-0.111111111,-1,140
6/24/14,7/6/14,13,6047,6045,-0.000330743,-0.166666667,-2,5
7/11/14,7/20/14,10,6045,6044,-0.000165426,-0.111111111,-1,3
7/23/14,8/2/14,11,6044,6042,-0.000330907,-0.2,-2,1
8/3/14,8/16/14,14,6042,6040,-0.000331016,-0.153846154,-2,2
8/18/14,8/29/14,12,6040,6038,-0.000331126,-0.181818182,-2,3
9/1/14,9/11/14,11,6038,6036,-0.000331236,-0.2,-2,5
9/16/14,9/25/14,10,6036,6035,-0.000165673,-0.111111111,-1,60
11/24/14,12/3/14,10,6039,6038,-0.00016559,-0.111111111,-1,141
4/23/15,5/2/15,10,6046,6045,-0.000165399,-0.111111111,-1,82
7/23/15,8/1/15,10,6070,6069,-0.000164745,-0.111111111,-1,3
8/4/15,8/16/15,13,6069,6067,-0.000329544,-0.166666667,-2,3
8/19/15,8/28/15,10,6067,6066,-0.000164826,-0.111111111,-1,2
8/30/15,9/8/15,10,6066,6065,-0.000164853,-0.111111111,-1,5
9/13/15,9/22/15,10,6065,6064,-0.00016488,-0.111111111,-1,6
9/28/15,10/7/15,10,6064,6063,-0.000164908,-0.111111111,-1,248
6/11/16,7/14/16,34,6076,6064,-0.001974984,-0.363636364,-12,2
7/16/16,7/28/16,13,6064,6062,-0.000329815,-0.166666667,-2,1
7/29/16,8/7/16,10,6062,6061,-0.000164962,-0.111111111,-1,8
8/15/16,8/24/16,10,6061,6060,-0.000164989,-0.111111111,-1,16
9/9/16,9/22/16,14,6059,6057,-0.000330087,-0.153846154,-2,26
10/18/16,10/27/16,10,6057,6056,-0.000165098,-0.111111111,-1,203
5/18/17,6/6/17,20,6078,6073,-0.000822639,-0.263157895,-5,4
6/10/17,7/6/17,27,6073,6063,-0.001646633,-0.384615385,-10,3
7/9/17,7/18/17,10,6063,6062,-0.000164935,-0.111111111,-1,4
7/22/17,7/31/17,10,6062,6061,-0.000164962,-0.111111111,-1,8
8/8/17,8/17/17,10,6061,6060,-0.000164989,-0.111111111,-1,3
8/20/17,9/2/17,14,6060,6058,-0.000330033,-0.153846154,-2,1
9/3/17,9/15/17,13,6058,6056,-0.000330142,-0.166666667,-2,2
9/17/17,9/26/17,10,6056,6055,-0.000165125,-0.111111111,-1,22
10/18/17,10/27/17,10,6057,6056,-0.000165098,-0.111111111,-1,17
11/13/17,11/22/17,10,6056,6055,-0.000165125,-0.111111111,-1,20
12/12/17,12/21/17,10,6055,6054,-0.000165153,-0.111111111,-1,14
1/4/18,1/13/18,10,6054,6053,-0.00016518,-0.111111111,-1,17
1/30/18,2/8/18,10,6053,6052,-0.000165207,-0.111111111,-1,24
3/4/18,3/13/18,10,6052,6051,-0.000165235,-0.111111111,-1,36
4/18/18,4/27/18,10,6051,6050,-0.000165262,-0.111111111,-1,37
6/3/18,6/14/18,12,6050,6048,-0.000330579,-0.181818182,-2,6
6/20/18,7/15/18,26,6047,6041,-0.000992228,-0.24,-6,6
7/21/18,10/1/18,73,6040,6021,-0.003145695,-0.263888889,-19,8
10/9/18,10/18/18,10,6020,6019,-0.000166113,-0.111111111,-1,5
10/23/18,11/1/18,10,6019,6018,-0.000166141,-0.111111111,-1,26
11/27/18,12/6/18,10,6018,6017,-0.000166168,-0.111111111,-1,22
12/28/18,1/6/19,10,6017,6016,-0.000166196,-0.111111111,-1,20
1/26/19,2/4/19,10,6016,6015,-0.000166223,-0.111111111,-1,170
7/24/19,8/5/19,13,6075,6073,-0.000329218,-0.166666667,-2,6
8/11/19,8/23/19,13,6073,6071,-0.000329327,-0.166666667,-2,4
8/27/19,9/16/19,21,6070,6065,-0.000823723,-0.25,-5,1
9/17/19,9/30/19,14,6065,6063,-0.000329761,-0.153846154,-2,5
10/5/19,10/14/19,10,6063,6062,-0.000164935,-0.111111111,-1,7
10/21/19,10/30/19,10,6062,6061,-0.000164962,-0.111111111,-1,23
11/22/19,12/1/19,10,6061,6060,-0.000164989,-0.111111111,-1,10
12/11/19,12/20/19,10,6060,6059,-0.000165017,-0.111111111,-1,6
12/26/19,1/4/20,10,6059,6058,-0.000165044,-0.111111111,-1,10
1/14/20,1/23/20,10,6058,6057,-0.000165071,-0.111111111,-1,13
2/5/20,2/14/20,10,6057,6056,-0.000165098,-0.111111111,-1,47
4/1/20,4/10/20,10,6056,6055,-0.000165125,-0.111111111,-1,66
6/15/20,6/28/20,14,6063,6061,-0.00032987,-0.153846154,-2,1
6/29/20,7/10/20,12,6061,6059,-0.000329979,-0.181818182,-2,4
7/14/20,7/24/20,11,6058,6056,-0.000330142,-0.2,-2,10
8/3/20,9/2/20,31,6055,6048,-0.001156069,-0.233333333,-7,4
9/6/20,9/18/20,13,6047,6045,-0.000330743,-0.166666667,-2,4
9/22/20,10/3/20,12,6045,6043,-0.000330852,-0.181818182,-2,1
10/4/20,10/14/20,11,6043,6041,-0.000330961,-0.2,-2,1
10/15/20,10/24/20,10,6041,6040,-0.000165536,-0.111111111,-1,29
11/22/20,12/1/20,10,6039,6038,-0.00016559,-0.111111111,-1,16
12/17/20,12/26/20,10,6038,6037,-0.000165618,-0.111111111,-1,
